ID;Name;Category;Area;Length;Species;Impact;Regional
0101030700-C;Vrengen;Coastal;2.97;NA;Crassostrea gigas;SE;FALSE
0101030800-C;Røssesundet;Coastal;2.08;NA;Crassostrea gigas;SE;FALSE
0101040100-C;Mefjorden;Coastal;6.89;NA;Crassostrea gigas;SE;FALSE
0101040200-1-C;Sandefjordsfjorden-indre;Coastal;1.61;NA;Crassostrea gigas;SE;FALSE
0101040200-2-C;Sandefjordsfjorden-ytre;Coastal;14.02;NA;Crassostrea gigas;SE;FALSE
0101040300-3-C;Larviksfjorden;Coastal;20.98;NA;Crassostrea gigas;SE;FALSE
0101040400-2-C;Viksfjorden;Coastal;5.5;NA;Crassostrea gigas;SE;FALSE
0101040400-3-C;Viksfjorden indre;Coastal;1.42;NA;Crassostrea gigas;SE;FALSE
0101040500-C;Naverfjorden;Coastal;1.58;NA;Crassostrea gigas;SE;FALSE
010-309-L;Rødbyvannet;Lake;1.204;NA;Tinca tinca;HI;FALSE
0110000030-C;Langesundsbukta-ytre;Coastal;82.12;NA;Crassostrea gigas;SE;FALSE
0110000033-1-C;Langesundsbukta-indre;Coastal;18.41;NA;Crassostrea gigas;SE;FALSE
0110000033-2-C;Langesundsbukta - Rognsfjorden;Coastal;9.98;NA;Crassostrea gigas;SE;FALSE
0110000100-C;Hummerbakfjorden;Coastal;0.34;NA;Crassostrea gigas;SE;FALSE
0110000200-C;Nevlunghavn - Havnebukta;Coastal;1.02;NA;Crassostrea gigas;SE;FALSE
0110010100-C;Helgeroafjorden;Coastal;4.06;NA;Crassostrea gigas;SE;FALSE
0110010200-C;Mørjefjorden;Coastal;5.61;NA;Crassostrea gigas;SE;FALSE
0110010300-C;Håøyafjorden;Coastal;9.39;NA;Crassostrea gigas;SE;FALSE
0110010402-C;Langangsfjorden;Coastal;4.41;NA;Crassostrea gigas;SE;FALSE
0110010500-C;Ormefjorden;Coastal;2.69;NA;Crassostrea gigas;SE;FALSE
0110010600-C;Eidangerfjorden;Coastal;6.58;NA;Crassostrea gigas;SE;FALSE
0110010801-C;Langesundsfjorden;Coastal;7.82;NA;Crassostrea gigas;SE;FALSE
0110010802-C;Langesundsfjorden - Dypingen;Coastal;5.07;NA;Crassostrea gigas;SE;FALSE
011-101-R;Nordelva;River;NA;7.48;Gyrodactylus salaris;SE;FALSE
011-159-R;Asdøla Store Sandungen - Asdøltjern;River;NA;2.15;Gyrodactylus salaris;SE;FALSE
011-160-R;Asdøla;River;NA;5.09;Gyrodactylus salaris;SE;FALSE
011-29-R;Lierelva fra E 18 til Bergfløtbekken;River;NA;5.48;Gyrodactylus salaris;SE;FALSE
011-47-R;Lierelva fra Bergfløtbekken til Grøtte;River;NA;4.91;Gyrodactylus salaris;SE;FALSE
011-50-R;Lierelva fra Grøtte til Åmotbrua;River;NA;7.58;Gyrodactylus salaris;SE;FALSE
011-5559-L;Damtjern;Lake;0.131;NA;Tinca tinca;HI;FALSE
011-5559-L;Damtjern;Lake;0.131;NA;Cyprinus carpio;HI;FALSE
011-77-R;Glitra nedstrøms Vestsidevegen;River;NA;3.43;Gyrodactylus salaris;SE;FALSE
011-93-R;Lierelva fra Drammensfjorden til E 18;River;NA;5.98;Gyrodactylus salaris;SE;FALSE
0120000032-4-C;Arendal - Tromøy;Coastal;0.47;NA;Crassostrea gigas;SE;FALSE
0120020400-2-C;Oksefjorden-indre;Coastal;0.87;NA;Crassostrea gigas;SE;FALSE
0120020502-C;Kvåstadkilen;Coastal;0.59;NA;Crassostrea gigas;SE;FALSE
0120030100-C;Flosterfjorden;Coastal;3.28;NA;Crassostrea gigas;SE;FALSE
0120030100-C;Flosterfjorden;Coastal;3.28;NA;Crassostrea gigas;SE;FALSE
0121000030-C;Grimstad-ytre;Coastal;80.18;NA;Sargassum muticum;SE;FALSE
012-1012-R;Dalsåni ;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1014-R;Storåni mellom Øyangen og Heggefjorden, tilløpsbekker;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1016-R;Volbuelva;River;NA;2.44;Phoxinus phoxinus;SE;TRUE
012-1016-R;Volbuelva;River;NA;2.44;Phoxinus phoxinus;SE;TRUE
012-1019-R;Volbufjorden, bekkefelt;River;NA;45.55;Phoxinus phoxinus;SE;TRUE
012-1022-R;Oleåne;River;NA;3.63;Phoxinus phoxinus;SE;TRUE
012-1040-R;Vidøla;River;NA;10.85;Phoxinus phoxinus;SE;TRUE
012-1042-R;Vidøla bekkefelt;River;NA;88.8;Phoxinus phoxinus;SE;TRUE
012-1052-R;Vesleåi / Trøstheimbekken;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1064-R;Sidevassdrag Åvella og Akksjøen, kanalisert;River;NA;0.9;Phoxinus phoxinus;SE;TRUE
012-1069-R;Flesa;River;NA;2.76;Phoxinus phoxinus;SE;TRUE
012-1070-R;Sidevassdrag Åvella og Akksjøen;River;NA;80.55;Phoxinus phoxinus;SE;TRUE
012-1071-R;Åvella mellom Svartvatnet og Randsfjorden;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1102-R;Øyangen, bekkefelt til;River;NA;59.94;Phoxinus phoxinus;SE;TRUE
012-1106-R;Buvasselva;River;NA;4.46;Phoxinus phoxinus;SE;TRUE
012-1108-R;Kvednaelva nedstrøms planlagt kraftverk;River;NA;2.04;Phoxinus phoxinus;SE;TRUE
012-1110-R;Kvednaelva øvre deler;River;NA;12.92;Phoxinus phoxinus;SE;TRUE
012-1116-R;Teinvassåsen vassdraget;River;NA;16.33;Salvelinus namaycush;LO;FALSE
012-1116-R;Teinvassåsen vassdraget;River;NA;16.33;Phoxinus phoxinus;SE;TRUE
012-1121-R;Aurdøla, strekning mellom Nevlingen og Aurdalsfjorden;River;NA;2.07;Phoxinus phoxinus;SE;TRUE
012-1123-R;Nevlingen, bekkefelt;River;NA;34.61;Phoxinus phoxinus;SE;TRUE
012-1127-R;Aurdøla;River;NA;10.24;Phoxinus phoxinus;SE;TRUE
012-113325-L;Nedre Svartvatnet;Lake;0.264;NA;Phoxinus phoxinus;SE;TRUE
012-1134-R;Busuvatnet, bekkefelt;River;NA;9.73;Phoxinus phoxinus;SE;TRUE
012-1137-R;Åslielva, bekkefelt;River;NA;71.15;Salvelinus namaycush;LO;FALSE
012-1137-R;Åslielva, bekkefelt;River;NA;71.15;Phoxinus phoxinus;SE;TRUE
012-1143-R;Hedalselva, nedenfor kanalisering;River;NA;4.05;Phoxinus phoxinus;SE;TRUE
012-1150-R;Fesja og Glidra;River;NA;56.81;Phoxinus phoxinus;SE;TRUE
012-1153-R;Urula bekkefelt ;River;NA;35.53;Phoxinus phoxinus;SE;TRUE
012-1155-R;Begna, mellom dammen og Bagn;River;NA;4.66;Phoxinus phoxinus;SE;TRUE
012-1193-R;Storeelva;River;NA;3.82;Phoxinus phoxinus;SE;TRUE
012-1204-R;Kråkehaugen bekkefelt;River;NA;118.7;Phoxinus phoxinus;SE;TRUE
012-1206-R;Strøselve;River;NA;8.69;Phoxinus phoxinus;SE;TRUE
012-1207-R;Strøen, bekkefelt til;River;NA;25.64;Phoxinus phoxinus;SE;TRUE
012-1233-R;Hallingdalselva Sevre - Krødern;River;NA;29.38;Esox lucius;SE;TRUE
012-1235-R;Synna fra Synnfjorden ned til inntaket til kraftverket;River;NA;5.32;Phoxinus phoxinus;SE;TRUE
012-1250-R;Dokkelva mellom Dokkvatnet og Dokkfløyvatnet;River;NA;3.45;Phoxinus phoxinus;SE;TRUE
012-1256-R;Nordåa;River;NA;11.64;Phoxinus phoxinus;SE;TRUE
012-1265-R;Revåa mellom Revsjøen og Dokkholmen;River;NA;11.11;Phoxinus phoxinus;SE;TRUE
012-1268-R;Revåa, bekkefelt;River;NA;9.81;Phoxinus phoxinus;SE;TRUE
012-1282-R;Vestmjøs, bekkefelt;River;NA;30.23;Phoxinus phoxinus;SE;TRUE
012-1283-R;Nordåa, bekkefelt;River;NA;64.84;Phoxinus phoxinus;SE;TRUE
012-1284-R;Stubben, mellom Revsjøen øvre og nedre;River;NA;1.09;Phoxinus phoxinus;SE;TRUE
012-1292-R;Reinsjøelva og bekkefelt Øvre og Nedre Reimsjøen;River;NA;17.98;Phoxinus phoxinus;SE;TRUE
012-1294-R;Gryta;River;NA;15.17;Phoxinus phoxinus;SE;TRUE
012-1299-R;Gryta, sidebekker;River;NA;21.07;Phoxinus phoxinus;SE;TRUE
012-1301-R;Dokkfløyvatnet, sidebekker;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1302-R;Fjelldokka, bekkefelt;River;NA;123.13;Phoxinus phoxinus;SE;TRUE
012-1318-R;Mykingåni;River;NA;5.58;Phoxinus phoxinus;SE;TRUE
012-1320-R;Skårsrudbekken;River;NA;3.56;Phoxinus phoxinus;SE;TRUE
012-1357-R;Hemsil Robru - Gol;River;NA;7.54;Phoxinus phoxinus;SE;TRUE
012-1396-R;Granheim bekkefelt;River;NA;4.12;Phoxinus phoxinus;SE;TRUE
012-1404-R;Storfjorden bekkefelt;River;NA;124.28;Phoxinus phoxinus;SE;TRUE
012-1406-R;Smådøla;River;NA;31.29;Phoxinus phoxinus;SE;TRUE
012-1407-R;Smådøla og tilløpselver til Flyvatnet nedre deler;River;NA;40.24;Phoxinus phoxinus;SE;TRUE
012-1413-R;Røggjin Høvreslie bekkefelt;River;NA;54.88;Phoxinus phoxinus;SE;TRUE
012-1415-R;Høvreselvi;River;NA;5.12;Phoxinus phoxinus;SE;TRUE
012-1417-R;Hølera øvre;River;NA;6.87;Phoxinus phoxinus;SE;TRUE
012-141-R;Ridøla nedstrøms vanninntak;River;NA;1.38;Phoxinus phoxinus;SE;TRUE
012-1425-R;Kamben og Møni bekkefelt;River;NA;34.01;Phoxinus phoxinus;SE;TRUE
012-1468-R;Ridøla midtre ;River;NA;1.05;Phoxinus phoxinus;SE;TRUE
012-1475-R;Sæbufjorden bekkefelt;River;NA;18.05;Phoxinus phoxinus;SE;TRUE
012-1476-R;Østre Slidreåne ;River;NA;5.77;Phoxinus phoxinus;SE;TRUE
012-1486-R;Slidrefjorden nordsiden bekkefelt;River;NA;85.83;Phoxinus phoxinus;SE;TRUE
012-1496-R;Begna mellom Bagn og Hølera bekkefelt østsiden;River;NA;45.7;Phoxinus phoxinus;SE;TRUE
012-1502-R;Henselva nedre del;River;NA;2.68;Phoxinus phoxinus;SE;TRUE
012-1504-R;Henselva øvre del;River;NA;3.58;Phoxinus phoxinus;SE;TRUE
012-1519-R;Hydøla ;River;NA;2.73;Phoxinus phoxinus;SE;TRUE
012-1520-R;Hynda ;River;NA;3.61;Phoxinus phoxinus;SE;TRUE
012-1521-R;Hynda bekkefelt;River;NA;20.19;Phoxinus phoxinus;SE;TRUE
012-1525-R;Storevatnet bekkefelt;River;NA;15.91;Phoxinus phoxinus;SE;TRUE
012-1526-R;Lykkja bekkefelt;River;NA;1.88;Phoxinus phoxinus;SE;TRUE
012-1535-R;Aurdøla bekkefelt;River;NA;82.37;Phoxinus phoxinus;SE;TRUE
012-1536-R;Sautjernelva;River;NA;8.12;Phoxinus phoxinus;SE;TRUE
012-1538-R;Aurdøla bekkefelt;River;NA;32.67;Phoxinus phoxinus;SE;TRUE
012-1544-R;Busua;River;NA;8.08;Phoxinus phoxinus;SE;TRUE
012-1548-R;Hedalselva bekkefelt;River;NA;51.41;Phoxinus phoxinus;SE;TRUE
012-1549-R;Hedalselva  kanalisert strekning;River;NA;4.2;Phoxinus phoxinus;SE;TRUE
012-15513-L;Grønsenn;Lake;1.06;NA;Phoxinus phoxinus;SE;TRUE
012-15514-L;Nestevatnet;Lake;0.513;NA;Phoxinus phoxinus;SE;TRUE
012-1551-R;Hedalselva  øvre deler;River;NA;2.64;Phoxinus phoxinus;SE;TRUE
012-1552-R;Åslielva;River;NA;10.71;Phoxinus phoxinus;SE;TRUE
012-1553-R;Skyttlandelva;River;NA;17.14;Phoxinus phoxinus;SE;TRUE
012-1554-R;Buvasselva bekkefelt;River;NA;115.56;Phoxinus phoxinus;SE;TRUE
012-1556-R;Klypetjern bekkefelt;River;NA;3.79;Phoxinus phoxinus;SE;TRUE
012-1557-R;Hellsenningen bekkefelt;River;NA;31.89;Phoxinus phoxinus;SE;TRUE
012-1558-R;Busua øvre del;River;NA;41.78;Phoxinus phoxinus;SE;TRUE
012-1559-R;Busua bekkefelt;River;NA;15.05;Phoxinus phoxinus;SE;TRUE
012-15641-L;Reinsennvatnet;Lake;0.964;NA;Phoxinus phoxinus;SE;TRUE
012-15669-L;Valtjern;Lake;0.517;NA;Phoxinus phoxinus;SE;TRUE
012-1566-R;Hølera nedre;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1567-R;Muggedøla;River;NA;24.05;Phoxinus phoxinus;SE;TRUE
012-1568-R;Muggedøla bekkefelt;River;NA;91.81;Phoxinus phoxinus;SE;TRUE
012-1569-R;Garthusbekken;River;NA;21.11;Phoxinus phoxinus;SE;TRUE
012-1570-R;Reinaelva øvre del;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1572-R;Reinaelva;River;NA;3.24;Phoxinus phoxinus;SE;TRUE
012-1573-R;Reinaelva bekkefelt;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-15754-L;Hundsennvatnet;Lake;0.979;NA;Phoxinus phoxinus;SE;TRUE
012-15774-L;Veslevatnet;Lake;0.6;NA;Phoxinus phoxinus;SE;TRUE
012-1578-R;Sundheimselva;River;NA;7.24;Phoxinus phoxinus;SE;TRUE
012-1580-R; Krokåni ;River;NA;9.47;Phoxinus phoxinus;SE;TRUE
012-1582-R;Svartebekk;River;NA;54.7;Phoxinus phoxinus;SE;TRUE
012-1583-R;Sundheimselva bekkefelt;River;NA;11.01;Phoxinus phoxinus;SE;TRUE
012-1584-R; Krokåni-Vasetvatnet bekkefelt;River;NA;30.02;Phoxinus phoxinus;SE;TRUE
012-1586-R;Tisleia bekkefelt nor (del inn på nytt);River;NA;41.35;Phoxinus phoxinus;SE;TRUE
012-1588-R;Olfisken bekkefelt ;River;NA;15.14;Phoxinus phoxinus;SE;TRUE
012-1589-R;Kulu;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1593-R;Vesleåne;River;NA;4.44;Phoxinus phoxinus;SE;TRUE
012-1594-R;Vesleåne bekkefelt;River;NA;25.13;Phoxinus phoxinus;SE;TRUE
012-1598-R;Lya midtre bekkefelt;River;NA;21.5;Phoxinus phoxinus;SE;TRUE
012-1599-R;Lya øvre;River;NA;11.13;Phoxinus phoxinus;SE;TRUE
012-1601-R;Flya;River;NA;3.37;Phoxinus phoxinus;SE;TRUE
012-1602-R;Tilløpselver til Vangsmøsi og Storåni mellom Vangssokni og Slidrefjorden;River;NA;179.8;Phoxinus phoxinus;SE;TRUE
012-16035-L;Stolsvatnet;Lake;36.532;NA;Phoxinus phoxinus;SE;TRUE
012-1603-R;Trollåsåni;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1607-R;Vangsjøåni, Vangsjøen, Rennsennvatnet bekkefelt;River;NA;37.77;Phoxinus phoxinus;SE;TRUE
012-1616-R;Rauddøla nedre del;River;NA;7.8;Phoxinus phoxinus;SE;TRUE
012-1617-R;Rauddøla bekkefelt;River;NA;42.17;Phoxinus phoxinus;SE;TRUE
012-1618-R;Ygna og sidebekker;River;NA;14.44;Phoxinus phoxinus;SE;TRUE
012-1620-R;Hovsfjorden og Østre Slidreåne bekkefelt;River;NA;31.21;Phoxinus phoxinus;SE;TRUE
012-1624-R;Vatsfjorden bekkefelt nord;River;NA;20.42;Phoxinus phoxinus;SE;TRUE
012-16284-L;Myklesjøen;Lake;0.527;NA;Phoxinus phoxinus;SE;TRUE
012-16292-L;Tvistvatnet;Lake;0.79;NA;Phoxinus phoxinus;SE;TRUE
012-16304-L;Urdvassfjorden;Lake;0.599;NA;Phoxinus phoxinus;SE;TRUE
012-16403-L;Vatsfjorden;Lake;1.385;NA;Phoxinus phoxinus;SE;TRUE
012-1651-R;Skalerud bekkefelt;River;NA;56.59;Phoxinus phoxinus;SE;TRUE
012-16684-L;Presttjørni;Lake;0.708;NA;Phoxinus phoxinus;SE;TRUE
012-16713-L;Belgvatnet;Lake;0.6;NA;Phoxinus phoxinus;SE;TRUE
012-16733-L;Belgevatnet;Lake;0.701;NA;Phoxinus phoxinus;SE;TRUE
012-16803-L;Mefaringen;Lake;0.644;NA;Phoxinus phoxinus;SE;TRUE
012-1681-R;Vangselva, nedre del;River;NA;4.81;Elodea canadensis;SE;FALSE
012-1683-R;Vangselva nedre del bekkefelt;River;NA;9.2;Elodea canadensis;SE;FALSE
012-1684-R;Vesletjernelva;River;NA;2.02;Elodea canadensis;SE;FALSE
012-1685-R;Vangselva, øvre del;River;NA;11.79;Elodea canadensis;SE;FALSE
012-16885-L;Skårsrudvatnet;Lake;0.833;NA;Phoxinus phoxinus;SE;TRUE
012-1694-R;Fullsenn bekkefelt;River;NA;49.56;Phoxinus phoxinus;SE;TRUE
012-16963-L;Embretstøltjørni;Lake;0.51;NA;Phoxinus phoxinus;SE;TRUE
012-16970-L;Mykingsjøen;Lake;0.55;NA;Phoxinus phoxinus;SE;TRUE
012-16986-L;Olfisken;Lake;0.853;NA;Phoxinus phoxinus;SE;TRUE
012-1698-R;Rossjøen og Rotvolla bekkefelt;River;NA;47.53;Phoxinus phoxinus;SE;TRUE
012-1700-R;Rotvolla;River;NA;8.76;Phoxinus phoxinus;SE;TRUE
012-1702-R;Åfeta;River;NA;23.89;Phoxinus phoxinus;SE;TRUE
012-17136-L;Buvatnet;Lake;0.731;NA;Phoxinus phoxinus;SE;TRUE
012-1717-R;Etna fra kommunegrense til samløp Dokka;River;NA;17.43;Phoxinus phoxinus;SE;TRUE
012-1718-R;Etna fra Bruflat til Lunde bru;River;NA;4.18;Phoxinus phoxinus;SE;TRUE
012-1725-R;Svartbekken;River;NA;19.45;Phoxinus phoxinus;SE;TRUE
012-1727-R;Sebu-Rossjøen, Steinbui-bekkefelt;River;NA;49.11;Phoxinus phoxinus;SE;TRUE
012-1733-R;Dalselvi bekkefelt;River;NA;16.41;Phoxinus phoxinus;SE;TRUE
012-1735-R;Steinsetfjorden bekkefelt;River;NA;35.92;Phoxinus phoxinus;SE;TRUE
012-1736-R;Sebu-Rossjøen elva;River;NA;3.5;Phoxinus phoxinus;SE;TRUE
012-17371-L;Skjerjavatnet;Lake;1.572;NA;Phoxinus phoxinus;SE;TRUE
012-17371-L;Skjerjavatnet;Lake;1.572;NA;Phoxinus phoxinus;SE;TRUE
012-1738-R;Etna fra Etnsenn til samløp Åfeta bekkefelt;River;NA;94.62;Phoxinus phoxinus;SE;TRUE
012-17395-L;Grønevatnet;Lake;1.215;NA;Phoxinus phoxinus;SE;TRUE
012-17395-L;Grønevatnet;Lake;1.215;NA;Phoxinus phoxinus;SE;TRUE
012-1740-R;Etna fra Etnsenn til samløp Åfeta;River;NA;16.94;Phoxinus phoxinus;SE;TRUE
012-1741-R;Dalselvi;River;NA;7.69;Phoxinus phoxinus;SE;TRUE
012-1742-R;Åfeta bekkefelt;River;NA;72.76;Phoxinus phoxinus;SE;TRUE
012-1751-R;Bekkefelt til Begna østsiden Bang;River;NA;9.25;Phoxinus phoxinus;SE;TRUE
012-1753-R;Etna fra Bruflat til kommunegrense bekkefelt;River;NA;116.04;Phoxinus phoxinus;SE;TRUE
012-1756-R;Åfeta nedre del;River;NA;2.53;Phoxinus phoxinus;SE;TRUE
012-1758-R;Bergselvi og Fjellselvi;River;NA;54.69;Phoxinus phoxinus;SE;TRUE
012-1760-R;Etna fra samløp Åfeta til Bruflat ;River;NA;9.73;Phoxinus phoxinus;SE;TRUE
012-17618-L;Haglebuvatn;Lake;0.517;NA;Phoxinus phoxinus;SE;TRUE
012-1761-R;Etna fra samløp Åfeta til Bruflat bekkefelt;River;NA;127.95;Phoxinus phoxinus;SE;TRUE
012-1762-R;Lygna;River;NA;16.91;Phoxinus phoxinus;SE;TRUE
012-1764-R;Livasselva fra Livatnet til samløp Synna;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1765-R;Livasselva bekkefelt;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1766-R;Gjerda;River;NA;14.74;Phoxinus phoxinus;SE;TRUE
012-1767-R;Gjerda sidevassdrag;River;NA;75.74;Phoxinus phoxinus;SE;TRUE
012-1769-R;Synna Fagerlund til Åmot bekkefelt;River;NA;8.62;Phoxinus phoxinus;SE;TRUE
012-1772-R;Dokka ned til Kjølua;River;NA;11.38;Phoxinus phoxinus;SE;TRUE
012-1773-R;Synna Fagerlund til Åmot;River;NA;4.31;Phoxinus phoxinus;SE;TRUE
012-1775-R;Begna bekkefelt mellom Muggedøla og kommunegrensen;River;NA;60.59;Phoxinus phoxinus;SE;TRUE
012-1781-R;Dokka fra  Dokkvatnet til Snurrubakk sideelver;River;NA;72.67;Phoxinus phoxinus;SE;TRUE
012-1782-R;Dokka nedstrøms demningen fra Dokkfløyvatn til Djupbekken;River;NA;11.23;Phoxinus phoxinus;SE;TRUE
012-1783-R;Dokka fra Djupbekken ned til samløp Synna;River;NA;5.08;Phoxinus phoxinus;SE;TRUE
012-1785-R;Kjølua nedre del;River;NA;10.52;Phoxinus phoxinus;SE;TRUE
012-1786-R;Kjølua nedre del bekkefelt;River;NA;49.66;Phoxinus phoxinus;SE;TRUE
012-1789-R;Landåselva øvre del;River;NA;21.06;Phoxinus phoxinus;SE;TRUE
012-1790-R;Landåselva bekkefelt;River;NA;107.52;Phoxinus phoxinus;SE;TRUE
012-1791-R;Leppa;River;NA;18.31;Phoxinus phoxinus;SE;TRUE
012-1792-R;Leppa sidevassdrag;River;NA;124.46;Phoxinus phoxinus;SE;TRUE
012-1796-R;Dokka fra Kvernsvebekken til samløp Etna;River;NA;1.66;Phoxinus phoxinus;SE;TRUE
012-1797-R;Dokka fra Kjølua til Kvernsebekken;River;NA;8.68;Phoxinus phoxinus;SE;TRUE
012-1808-R; Øyvasselva;River;NA;24.05;Phoxinus phoxinus;SE;TRUE
012-1810-R;Begna fra Garthus ned til Sperillen;River;NA;28.74;Esox lucius;SE;TRUE
012-1810-R;Begna fra Garthus ned til Sperillen;River;NA;28.74;Phoxinus phoxinus;SE;TRUE
012-1811-R; Øyvasselva bekkefelt;River;NA;158.61;Phoxinus phoxinus;SE;TRUE
012-1812-R;Skjegga, nedre del;River;NA;1.02;Phoxinus phoxinus;SE;TRUE
012-1813-R;Amsrudbekk;River;NA;16.93;Phoxinus phoxinus;SE;TRUE
012-1816-R;Fallselva nedenfor Trevatna;River;NA;3.75;Phoxinus phoxinus;SE;TRUE
012-1817-R;Lomsdalselva nedenfor Lomsjøen;River;NA;3.68;Phoxinus phoxinus;SE;TRUE
012-1819-R;Lomsdalselva bekkefelt;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-1822-R;Dokka ned til Kjølua sidevassdrag;River;NA;97.07;Phoxinus phoxinus;SE;TRUE
012-1824-R;Dokka norsiden Dokka, bekkefelt;River;NA;78.76;Phoxinus phoxinus;SE;TRUE
012-1838-R;Gullåa nedre del;River;NA;1.54;Elodea canadensis;SE;FALSE
012-1840-R;Gulåa øvre deler;River;NA;27.69;Elodea canadensis;SE;FALSE
012-1846-R;Svartjernsbekken;River;NA;4.73;Phoxinus phoxinus;SE;TRUE
012-1864-R;Lauvlielva bekkefelt;River;NA;11.38;Phoxinus phoxinus;SE;TRUE
012-1865-R;Bjonevassdraget;River;NA;168.36;Phoxinus phoxinus;SE;TRUE
012-1867-R;Fjelldokka;River;NA;21.41;Phoxinus phoxinus;SE;TRUE
012-1868-R;Revsjøen øvre og nedre, bekkefelt;River;NA;40.56;Phoxinus phoxinus;SE;TRUE
012-1882-R;Urunda øvre del bekkefelt ;River;NA;17;Phoxinus phoxinus;SE;TRUE
012-1894-R;Nysetbotnelva nedre deler;River;NA;4.07;Phoxinus phoxinus;SE;TRUE
012-1896-R;Nysetbotnelva øvre deler;River;NA;15.05;Phoxinus phoxinus;SE;TRUE
012-1897-R;Fløafjorden, Dokkafjorden tilløpsbekker;River;NA;20.15;Phoxinus phoxinus;SE;TRUE
012-1898-R;Pullebekken;River;NA;1.57;Phoxinus phoxinus;SE;TRUE
012-1899-R;Mortbekken;River;NA;23.25;Phoxinus phoxinus;SE;TRUE
012-1904-R;Belvassgrove;River;NA;2.98;Phoxinus phoxinus;SE;TRUE
012-191-R;Sandungsbekken;River;NA;50.71;Phoxinus phoxinus;SE;TRUE
012-1921-R;Bruslettstølen bekkefelt;River;NA;7.11;Phoxinus phoxinus;SE;TRUE
012-1923-R;Kikut - Geilobekken;River;NA;6.62;Phoxinus phoxinus;SE;TRUE
012-1924-R;Vestlia;River;NA;3.66;Phoxinus phoxinus;SE;TRUE
012-1925-R;Ustedalsfjorden bekkefelt sør;River;NA;18.67;Phoxinus phoxinus;SE;TRUE
012-1934-R;Skjerva bekkefelt;River;NA;54.73;Phoxinus phoxinus;SE;TRUE
012-1935-R;Ørteren bekkefelt;River;NA;42.17;Phoxinus phoxinus;SE;TRUE
012-1943-R;Javnåni;River;NA;6.72;Phoxinus phoxinus;SE;TRUE
012-1944-R;Javnåni bekkefelt;River;NA;69.02;Phoxinus phoxinus;SE;TRUE
012-1945-R;Javnin bekkefelt;River;NA;28.56;Phoxinus phoxinus;SE;TRUE
012-1947-R;Bekkefelt til Leirin og Leireelvi;River;NA;24.61;Phoxinus phoxinus;SE;TRUE
012-1948-R;Kvednaelva nedre del;River;NA;0.51;Phoxinus phoxinus;SE;TRUE
012-1949-R;Kvednaelva bekkefelt;River;NA;5.99;Phoxinus phoxinus;SE;TRUE
012-2012-R;Rukkedøla nedre;River;NA;8.48;Phoxinus phoxinus;SE;TRUE
012-210-R;Toverudelva;River;NA;2.34;Phoxinus phoxinus;SE;TRUE
012-2127-R;Vestfosselva nedre;River;NA;2.71;Gyrodactylus salaris;SE;FALSE
012-2128-R;Vestfosselva øvre;River;NA;3.27;Gyrodactylus salaris;SE;FALSE
012-2133-R;Loselva;River;NA;3.5;Gyrodactylus salaris;SE;FALSE
012-2162-R;Øyneåni;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-2163-R;Embretstølstjønni bekkefelt;River;NA;92.35;Phoxinus phoxinus;SE;TRUE
012-2164-R;Haugastøl - Ustaoset bekkefelt;River;NA;68.34;Phoxinus phoxinus;SE;TRUE
012-2185-R;Bergsjøen bekkefelt;River;NA;45.7;Phoxinus phoxinus;SE;TRUE
012-2186-R;Rødungen bekkefelt;River;NA;NA;Phoxinus phoxinus;SE;TRUE
012-2226-R;Skårsrudstølen bekkefelt ;River;NA;40.01;Phoxinus phoxinus;SE;TRUE
012-2228-R;Ridøla oppstrøms vanninntak;River;NA;65.07;Phoxinus phoxinus;SE;TRUE
012-2229-R;Belgevatnet bekkefelt;River;NA;7.74;Phoxinus phoxinus;SE;TRUE
012-2232-R;Vola;River;NA;17.38;Phoxinus phoxinus;SE;TRUE
012-2233-R;Bergasia;River;NA;42;Phoxinus phoxinus;SE;TRUE
012-2234-R;Vola bekkefelt;River;NA;37.62;Phoxinus phoxinus;SE;TRUE
012-2235-R;Hemsil Eikredammen - Robru;River;NA;8.88;Phoxinus phoxinus;SE;TRUE
012-2238-R;Langevatn bekkefelt;River;NA;16.67;Phoxinus phoxinus;SE;TRUE
012-224-R;Velmundselva;River;NA;2.35;Phoxinus phoxinus;SE;TRUE
012-2340-R;Drammenselva Embretsfoss til Døvikfoss;River;NA;2.33;Gyrodactylus salaris;SE;FALSE
012-2346-R;Drammenselva Døvikfoss til Hellefoss;River;NA;12;Gyrodactylus salaris;SE;FALSE
012-2399-R;Drammenselva Hellefoss til Drammen;River;NA;21.82;Gyrodactylus salaris;SE;FALSE
